Code,Country,Study,Submission,Documents,Note,Date
GK,Grece,Post-Market,Competent Authority,"Responsible statement from the sponsor stating whether the product contains as an integral part of the substance or derivative of human blood (in addition to Point 2.6 of Reg. 2017/745, Par. XV, Chapter II).",,2022-07-15
GK,Grece,Post-Market,Competent Authority,Proof of payment of a fee in favor of EOF,,2022-07-15
GK,Grece,Post-Market,Competent Authority,Study Budget,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Cover Letter,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Proof of payment,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Ethical favorable opinion from EC,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,APLICATION FORM ,See MDCG 2021-08 guide,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,"A description compiled for the examiner, the content of which complies with the provisions of MDR XV.",,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Monitoring plan if not included in CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Synopsis,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,IFU,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Documentation ofr comparator device,If aplicable,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Technical documention. Device information,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Proof of insurance,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,"Documents to be used to obtain the informed consent, including the package leaflet and the informed consent",Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Data protection,,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,Agreements between parties ,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,"PI CVs, GCPs",Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Pre-Market,Competent Authority,A statement from the head of the medical institution providing the test site stating that he is aware of the intention to conduct the test agrees with the personal and material conditions are provided for the investigation.,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Cover Letter,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Proof of payment,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Ethical favorable opinion from EC,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,APLICATION FORM ,See MDCG 2021-08 guide,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,"A description compiled for the examiner, the content of which complies with the provisions of MDR XV.",,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Monitoring plan if not included in CIP,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Synopsis,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,CE Certificate ,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,IFU,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Documentation ofr comparator device,If aplicable,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Technical documention. Device information,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Proof of insurance,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,"Documents to be used to obtain the informed consent, including the package leaflet and the informed consent",Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Data protection,,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,Agreements between parties ,Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,"PI CVs, GCPs",Hungarian,2022-07-15
HR,Croatia (local name: Hrvatska),Post-Market,Competent Authority,A statement from the head of the medical institution providing the test site stating that he is aware of the intention to conduct the test agrees with the personal and material conditions are provided for the investigation.,Hungarian,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Application form,Download from web,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,CIP,"Version and Date, and amendments",2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Statement of compliance with the recognised ethical principles for medical research involving humans and the principles of good clinical practice in the field of clinical investigations of devices and with applicable regulatory requirements,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Sponsor's contact details,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,"Identification of the principal investigator at each investigational site, the coordinating investigator, address details for each investigational site, emergency contact details for the principal investigator at each site. The roles, responsibilities and qualifications of the investigators must also be specified in the CIP.",,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Funding & agreements,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Synopsis ,In EN,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Identification and description of the device,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Risk assessments ,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Description of the relevance of the clinical investigation in the context of the state of the art of clinical practice,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Objectives and hypotheses of the clinical investigation,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,"Full description and justification of investigation design with evidence of its scientific robustness and validity, including criteria used for decision making, e.g. meeting end point, stopping criteria",,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,ICF & patient information,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Policy regarding follow-up and management of any deviations from investigation protocol,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Device accountability,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,"Proposed clinical and procedural follow-up protocols for participants, both during and after the clinical investigation, if applicable",,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Data management plan,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Monitoring plan,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Safety reports,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,IB ,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Pre-clinical & clinical information ,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,EC ,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Copy of Opinion of the EC,,2022-07-15
IE,Ireland,Pre-Market,Competent Authority,Proof of insurance,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,Aplication Form,Download from web,2022-07-15
IE,Ireland,Post-Market,Competent Authority,CIP,"Dated, Version No",2022-07-15
IE,Ireland,Post-Market,Competent Authority,IB OR IFU,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,Opinion from EC,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,Documents used to obtain informed consent,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,Statement on Data Protection,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,CE marking,,2022-07-15
IE,Ireland,Post-Market,Competent Authority,"PI Cvs, GCPs",,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,MANDATORY,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Cover letter,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Application form,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,CIP,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,CEP,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Synopsis,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Statement of conformity,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Example of labels,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,List of GSPRs,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,AS APLICABLE,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Risk management documentation,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Test reports,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Suitability of the investigators,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
IS,Iceland,Pre-Market,Competent Authority,Decisions from other countries,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,MANDATORY,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Cover letter,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Application form,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Investigator’s Brochure (including any annexes) ,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,CIP,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,CEP,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Synopsis,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Statement of conformity,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Example of labels,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,The protection and confidentiality of personal data/ personal information,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,List of GSPRs,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,AS APLICABLE,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Risk management documentation,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Test reports,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Proof of Clinical Investigation Insurance,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Suitability of investigational sites and investigation site team,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Manufacturer’s Instructions for Use,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Suitability of the investigators,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Recruitment procedures and advertising materials,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,"ICF, participants information, compensation….",,2022-07-15
IS,Iceland,Post-Market,Competent Authority,CE Certificate,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,Decisions from other countries,,2022-07-15
IS,Iceland,Post-Market,Competent Authority,PMCF Plan,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Letter of request, Italian or bilingual Italian/ English,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Application form (IT or EN version),"Italian or English, including Appendix showing the list of documents supporting the application.",2022-07-15
IT,Italy,Pre-Market,Competent Authority,Investigator's dossier,"Manufacturer's Instructions, Label Examples, Instructions for Use, List of General Safety and Performance Requirements and Applicable Standards, Summary of Risk, Benefit and risk management",2022-07-15
IT,Italy,Pre-Market,Competent Authority,CIP with Synopsis ,Same language CIP & Synopsis,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Declaration that devices complies with the GSPRs ,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Copy of the opinion / single opinion issued by the Ethics Committee / Coordinating Ethics Committee ,depending on whether the trial centers in Italy are one or more than one,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Proof of insurance coverage or indemnification,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"ICF, including the patient information sheet ",Italian,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Protection and confidentiality of personal data,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"Proof of payment of the fee of € 2,245.20",,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Substitutive declaration of the deed of notoriety of the natural person acting as the legal representative of the Sponsor,Download from webpage ,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Substitutive declaration of the deed of notoriety of the natural person acting as legal representative of the manufacturing manager,Download from webpage,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Copy of any power of attorney to the person who submits the application and is the recipient of the communications from the Competent Authority,Download from webpage,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Documentation relating to the suitability of the health facility (s) of the investigator (s),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"List of trial centers and related ethics committees, including all their PEC addresses",,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"Other documents, where applicable ","e.g. Opinion of the group of experts, Decisions of other Competent Authorities, PMCF Plan, Documentation of recruitment procedures and advertising material, any opinions of other Ethics Committees)",2022-07-15
IT,Italy,Pre-Market,Competent Authority,Investigator's application dated and signed,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"If the study is sponsored, receipt of the transfer or declaration from the Promoter in the case of a non-profit study",,2022-07-15
IT,Italy,Pre-Market,Competent Authority,EC documents list,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"Please submit the following application in this way: Send a hard copy and an electronic copy (cd-rom) of the documents listed below to the Secretariat Office of the Ethics Committee, Pav. 3 - New Entrance Careggi (NIC) - Didactics - Largo Brambilla, 3 - 50134 Florence",Region Toscana: https://www.aou-careggi.toscana.it/internet/index.php?option=com_content&view=article&id=4385&Itemid=962&lang=it,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Documents ,Note,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Letter of Intent (Form in webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Synopsis in Italian (Form in webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Complete study protocol and any amendments with version and date on each page (CIP),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,List of participating sites,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Data collection information (CRF),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Insurance certificate in Italian (if applicable),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Receipt of the payment of the amount established by the Tuscany Region for the examination of the study protocol,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Economic agreement (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Informed Consent Form in Italian (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Device user manual = IFU?,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,CE Marking Certification ,,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Device Preliminary CheckList (Form in webpage),CHECK if the device has registered in Italy. https://www.salute.gov.it/interrogazioneDispositivi/RicercaDispositiviServlet?action=ACTION_MASCHERA ,2022-07-15
IT,Italy,Pre-Market,Competent Authority,PI Acceptance Form (on webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,"PI CVs, GCPs.. Up to date",,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Feasibility Assessment (Form on webpage),,2022-07-15
IT,Italy,Pre-Market,Competent Authority,Public Statement on Local Investigator's Conflict of Interest (Form on webpage),,2022-07-15
IT,Italy,Post-Market,Competent Authority,Letter of request, Italian or bilingual Italian/ English,2022-07-15
IT,Italy,Post-Market,Competent Authority,Application form (download from web IT/EN version),"Italian or English, including Appendix showing the list of documents supporting the application.",2022-07-15
IT,Italy,Post-Market,Competent Authority,Investigator's dossier,"Manufacturer's Instructions, Label Examples, Instructions for Use, List of General Safety and Performance Requirements and Applicable Standards, Summary of Risk, Benefit and risk management",2022-07-15
IT,Italy,Post-Market,Competent Authority,CIP with Synopsis ,Same language CIP & Synopsis,2022-07-15
IT,Italy,Post-Market,Competent Authority,Declaration that devices complies with the GSPRs ,,2022-07-15
IT,Italy,Post-Market,Competent Authority,Copy of the opinion / single opinion issued by the Ethics Committee / Coordinating Ethics Committee ,depending on whether the trial centers in Italy are one or more than one,2022-07-15
IT,Italy,Post-Market,Competent Authority,Proof of insurance coverage or indemnification,,2022-07-15
IT,Italy,Post-Market,Competent Authority,"ICF, including the patient information sheet ",Italian,2022-07-15
IT,Italy,Post-Market,Competent Authority,Protection and confidentiality of personal data,,2022-07-15
IT,Italy,Post-Market,Competent Authority,"Proof of payment of the fee of € 2,245.20",,2022-07-15
IT,Italy,Post-Market,Competent Authority,Substitutive declaration of the deed of notoriety of the natural person acting as the legal representative of the Sponsor,,2022-07-15
IT,Italy,Post-Market,Competent Authority,Substitutive declaration of the deed of notoriety of the natural person acting as legal representative of the manufacturing manager,,2022-07-15
IT,Italy,Post-Market,Competent Authority,Copy of any power of attorney to the person who submits the application and is the recipient of the communications from the Competent Authority,,2022-07-15
IT,Italy,Post-Market,Competent Authority,Documentation relating to the suitability of the health facility (s) of the investigator (s),,2022-07-15
IT,Italy,Post-Market,Competent Authority,"List of trial centers and related ethics committees, including all their PEC addresses",,2022-07-15
IT,Italy,Post-Market,Competent Authority,"Other documents, where applicable ","e.g. Opinion of the group of experts, Decisions of other Competent Authorities, PMCF Plan, Documentation of recruitment procedures and advertising material, any opinions of other Ethics Committees)",2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Application Form,Download from web https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/6abb8a40302911eb8c97e01ffe050e1c?jfwid=-vvhf0h3w,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,CEP,Dated version and signed,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,"Information on whether the medical device contains a medicinal substance, including a human blood or plasma derivative, or is manufactured using non-viable tissues or cells or derivatives thereof of human or animal origin",,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Summary of the clinical trial design,"the purpose (s) of the clinical trial, the number and sex of subjects, the selection criteria, the design of the study in subjects under 18 years of age, such as controlled and / or randomized trials study, scheduled start and end dates of the clinical trial",2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,"Infromation of the comparartor, if applicable",,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Site sustainability ,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Statement of the sporsor about compliance with GSPRs,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,IB,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,CIP,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Proof of insurance,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,Patient information & ICF,,2022-07-15
LT,Lithuania,Pre-Market,Competent Authority,More information (see notes),The Committee receives all the documents directly from the Agency. There is no direct communication between the Committee and the applicant (sponsor) following the new procedures.,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Application Form,Download from web https://e-seimas.lrs.lt/portal/legalAct/lt/TAD/6abb8a40302911eb8c97e01ffe050e1c?jfwid=-vvhf0h3w,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,CEP,Dated version and signed,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,"Information on whether the medical device contains a medicinal substance, including a human blood or plasma derivative, or is manufactured using non-viable tissues or cells or derivatives thereof of human or animal origin",,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Summary of the clinical trial design,"the purpose (s) of the clinical trial, the number and sex of subjects, the selection criteria, the design of the study in subjects under 18 years of age, such as controlled and / or randomized trials study, scheduled start and end dates of the clinical trial",2022-07-15
LT,Lithuania,Post-Market,Competent Authority,"Infromation of the comparartor, if applicable",,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Site sustainability ,,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Statement of the sporsor about compliance with GSPRs,,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,IB,,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,CIP,,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Proof of insurance,,2022-07-15
LT,Lithuania,Post-Market,Competent Authority,Patient information & ICF,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Cover Letter,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Aplication form ,Download from the web,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Protocols,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Proof of insurnace,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,CE marking certification,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Description of the initiated surveillance and control method of clinical trial,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,An example of a register form for data obtained through clinical trial ,version number and date,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Written statement of PI that the clinical trial will be performed according to the trial plan and in compliance with requirements set out in the regilatory enactments ,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Patient information and ICF,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Description of identification measures for the research involving person,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,Recruitment plan,,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,"Operational parameters of a medical device, malfunctions of the device and control of the measures related to elimination of malfunctions",,2022-07-15
LV,Latvia,Pre-Market,Competent Authority,EC favorable opinion. If aplicable,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Cover Letter,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Aplication form ,Download from the web,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Protocols,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Proof of insurnace,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,CE marking certification,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Description of the initiated surveillance and control method of clinical trial,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,"PI CVs, GCPs",,2022-07-15
LV,Latvia,Post-Market,Competent Authority,An example of a register form for data obtained through clinical trial ,version number and date,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Written statement of PI that the clinical trial will be performed according to the trial plan and in compliance with requirements set out in the regilatory enactments ,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Patient information and ICF,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Description of identification measures for the research involving person,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,Recruitment plan,,2022-07-15
LV,Latvia,Post-Market,Competent Authority,"Operational parameters of a medical device, malfunctions of the device and control of the measures related to elimination of malfunctions",,2022-07-15
LV,Latvia,Post-Market,Competent Authority,EC favorable opinion. If aplicable,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Cover Letter ( Requesting authorisation for the study),File name: Protocol number_courrierAEC_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Aplication form ,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,EU test number & Universal test number ,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Protocol ,File name: Protocol number_protocol_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Protocol summary/ Synopsis,File name: Protocol number_summary_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,IB,File name: Protocol number_BI_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Dossier of the investigational product,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,"CE Certificate, if aplicable",,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Manufacturing and import authorization,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Labeling of investigational product,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,"Scientific advice and pediatric investigation plan (PIP), if applicable",,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Technical File,File name: Protocol number_DT_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,"CRF, evaluation grids, questionnaire",,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,"PI Cvs, GCPs",,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,ICF & patient information,French & German ,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Proof of insurance or compensation,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Justification of the adequacy of the infrastructures,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Study funding,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,Proof of payment fee,,2022-07-15
LU,Luxembourg,Pre-Market,Competent Authority,NOTE,The Luxembourg Ministry of Health is the only point of submission of files. The Ministry of Health is responsible for sending the study files to the Health Department and the National Research Ethics Committee.,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Cover Letter ( Requesting authorisation for the study),File name: Protocol number_courrierAEC_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Aplication form ,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,EU test number & Universal test number ,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Protocol ,File name: Protocol number_protocol_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Protocol summary/ Synopsis,File name: Protocol number_summary_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,IB,File name: Protocol number_BI_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Dossier of the investigational product,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,"CE Certificate, if aplicable",,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Manufacturing and import authorization,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Labeling of investigational product,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,"Scientific advice and pediatric investigation plan (PIP), if applicable",,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Technical File,File name: Protocol number_DT_date(ddmmyy)_version,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,"CRF, evaluation grids, questionnaire",,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,"PI Cvs, GCPs",,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,ICF & patient information,French & German ,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Proof of insurance or compensation,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Justification of the adequacy of the infrastructures,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Study funding,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,Proof of payment fee,,2022-07-15
LU,Luxembourg,Post-Market,Competent Authority,NOTE,The Luxembourg Ministry of Health is the only point of submission of files. The Ministry of Health is responsible for sending the study files to the Health Department and the National Research Ethics Committee.,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,Aplication Form (Annex I),2 copies of Annex I available from page http://lex.justice.md/index.php?action=view&view=doc&lang=1&id=375209,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,Annex II,2 copies of Annex II available from page http://lex.justice.md/index.php?action=view&view=doc&lang=1&id=375209,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,the manufacturer's registration certificate or other officially registered document,,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,Authenticated declaration of conformity with the signature of the manufacturer and the authorized representative.,,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,medical device label (including state language).,,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,IFU,,2022-07-15
MD,Republic of Moldova,Pre-Market,Competent Authority,the document by which the manufacturer give the authorization to the representative in Moldova. ,authenticated by the signature of the manufacturer and the authorized representative.,2022-07-15
MD,Republic of Moldova,Post-Market,Competent Authority,Notification form ,"Annex I. 2 copies, download from ",2022-07-15
